Id,SalePrice
2735,132840.7027739304
2736,146921.21419643107
2737,120218.12022565049
2738,134199.93065947123
2739,159212.48451567744
2740,137405.19874688584
2741,147767.63196483356
2742,151287.6500986157
2743,147165.27819198495
2744,144782.77988733476
2745,137724.27370186558
2746,132499.29324679435
2747,157806.461926255
2748,127573.36586280203
2749,130274.06330046225
2750,135538.6649969179
2751,128871.45087145087
2752,216850.97828907677
2753,147460.28984648624
2754,201396.26580345316
2755,124331.11093710749
2756,95370.09635664281
2757,81865.10777807992
2758,85386.77118744548
2759,157505.7394453883
2760,145476.81584259972
2761,141039.8941737204
2762,144589.27886300834
2763,182016.07176466883
2764,165962.2581688497
2765,250807.82507302528
2766,130279.22154051796
2767,90028.75530781921
2768,125852.03226442891
2769,129171.54420645363
2770,147327.70409011267
2771,117547.71732508717
2772,119706.98791127422
2773,150435.4247188673
2774,136381.3386972087
2775,131907.78557500165
2776,134974.70578335546
2777,144024.29546730637
2778,118481.16607689847
2779,133294.75503424185
2780,103864.74034144811
2781,100617.70181696807
2782,101773.93310501652
2783,102196.7593087537
2784,129800.16640866734
2785,138026.4526447153
2786,75818.74240217447
2787,114957.59022119288
2788,84467.3120538864
2789,176197.30950377634
2790,93258.51570280286
2791,120621.48832176726
2792,75228.79036567877
2793,163872.65343164327
2794,101020.78767080784
2795,115476.5546853199
2796,100740.61184583395
2797,188211.68661571943
2798,113956.60288479405
2799,115450.36182371141
2800,84975.36316816414
2801,111798.53366780988
2802,129556.95707533546
2803,152005.40976723345
2804,143254.5258635444
2805,102761.82440072486
2806,93275.02894749903
2807,145271.70410191175
2808,149052.4234294363
2809,129427.3700554088
2810,139015.5103467957
2811,156073.04435541987
2812,145649.6561078383
2813,152957.53226668815
2814,147876.8498777822
2815,97316.23358731715
2816,226574.8947803529
2817,142398.81360076822
2818,128346.61956850272
2819,177617.71803149773
2820,144675.96098833947
2821,110927.59943973171
2822,186433.57477414142
2823,236230.01666887698
2824,180094.47004322623
2825,158454.07109214814
2826,134248.24648252976
2827,135927.88627671197
2828,220875.73275264032
2829,179867.2137095795
2830,229889.1247908603
2831,192328.8196492788
2832,228828.8384067643
2833,294570.80974412104
2834,221254.03347561805
2835,215144.33103142754
2836,191996.75919131146
2837,161304.21830913035
2838,147780.09033448785
2839,181365.00387451047
2840,190945.87428398163
2841,202591.39883634634
2842,219949.1592320756
2843,145147.49011548626
2844,154531.06813614693
2845,121399.2951116966
2846,211903.17213110262
2847,201063.263114418
2848,218314.34966421477
2849,206971.4733705231
2850,278270.3294415489
2851,229945.8617196906
2852,221704.56301295376
2853,231771.77721978925
2854,138301.84807665503
2855,200478.08560516502
2856,206269.4321161368
2857,184288.0173683051
2858,199710.32520062916
2859,133744.0308403934
2860,123814.63849155346
2861,136231.25463385347
2862,185566.57401277547
2863,118332.5471034012
2864,253663.5632826701
2865,140778.015547344
2866,134650.15435424182
2867,103605.35477097773
2868,114169.74752589007
2869,119912.74133791043
2870,155717.09400275277
2871,104902.9188873533
2872,63991.1456065101
2873,104712.1882652496
2874,136224.82760896118
2875,115408.52751377645
2876,156645.98783453807
2877,140303.69097293844
2878,167070.18746671794
2879,136541.09547434462
2880,109012.258879693
2881,146644.03415516904
2882,159158.80433230792
2883,166453.1921388245
2884,180417.85091348365
2885,181033.6510713578
2886,188495.52575249746
2887,105707.79205307155
2888,122169.16192933357
2889,60389.795725132244
2890,91201.14732653693
2891,136102.5084790575
2892,64603.16253152833
2893,111392.21065072612
2894,65422.89188327336
2895,318558.6627524751
2896,294256.6486543859
2897,195940.92607291078
2898,151377.10773043873
2899,233764.45012921953
2900,158005.5377177438
2901,193665.35627083364
2902,185837.03795435437
2903,345527.05768583686
2904,328317.1907993383
2905,106289.33978082574
2906,199307.91216867397
2907,119229.71993521618
2908,127504.6340178147
2909,142427.5627984736
2910,85604.02767115581
2911,89321.29894571893
2912,152710.07537640605
2913,92439.87979144638
2914,87297.0452991635
2915,87473.70461607029
2916,91678.08341565187
2917,158469.1463764923
2918,118473.02541162423
2919,226262.56171974394
