PassengerId,Age,Fare,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Pclass_2,Pclass_3,Title_Military,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Title_Royalty,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,Survived
210,0.8052006681026441,-0.04400667601813753,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
211,-0.4116058292346571,-0.5070428937741324,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
212,0.4249486376847375,-0.23734121370331285,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
213,-0.5637066414018197,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
214,0.044696607266830876,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
215,-0.031353798816750454,-0.49350947613617013,2,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
216,0.1207470133504122,1.5466532327866422,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
217,-0.1834546109839131,-0.4901261217266795,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
218,0.9573014802698068,-0.12134049109220765,2,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
219,0.19679741943399354,0.8316383120294281,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
220,0.044696607266830876,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
221,-1.0200090779033077,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
222,-0.1834546109839131,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
223,1.6417551350220387,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
224,-0.031353798816750454,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
225,0.6530998559354815,1.0966670963243967,2,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
226,-0.5637066414018197,-0.46257595010654207,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
227,-0.7918578596525637,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
228,-0.6777822505271918,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
229,-0.8679082657361451,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
230,-0.5637066414018197,-0.15098447575547558,5,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
231,0.4249486376847375,0.9705163104848198,2,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
232,-0.031353798816750454,-0.4930261397919572,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
233,2.2501583836906893,-0.38234211696719433,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
234,-1.8565635448227022,-0.036514962682837,7,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
235,-0.4116058292346571,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
236,-0.5637066414018197,-0.4973761668898736,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
237,1.1094022924369695,-0.14067394486072518,2,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
238,-1.6284123265719583,-0.13584058141859578,3,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
239,-0.7918578596525637,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
240,0.27284782551757486,-0.4060255978336283,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
241,-0.5637066414018197,-0.3638941353812749,2,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
242,-0.5637066414018197,-0.3436752094301593,2,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
243,-0.031353798816750454,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
244,-0.5637066414018197,-0.5055928847414936,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
245,0.044696607266830876,-0.5036595393646418,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
246,1.1094022924369695,1.0966670963243967,3,0,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
247,-0.3355554231510758,-0.4930261397919572,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
248,-0.4116058292346571,-0.3630086631986768,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
249,0.5770494498519002,0.37271045319924306,3,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
250,1.8699063532727827,-0.14067394486072518,2,0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
251,-0.031353798816750454,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
252,-0.031353798816750454,-0.4410674827890663,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
253,2.4783096019414335,-0.13004054528804052,1,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
254,0.044696607266830876,-0.3320751371690487,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
255,0.8812510741862255,-0.2525663085460204,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
256,-0.031353798816750454,-0.3485897733781164,3,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
257,0.4249486376847375,0.8878657956244075,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
258,0.044696607266830876,1.0290000081345854,1,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
259,0.4249486376847375,9.261749159619391,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
260,1.5657047289384574,-0.14067394486072518,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
261,-0.031353798816750454,-0.49350947613617013,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
262,-2.008664356989865,-0.036514962682837,7,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
263,1.7178055411056201,0.8965658498202405,3,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
264,0.8052006681026441,-0.643343742842181,1,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
265,-0.5637066414018197,-0.49350947613617013,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
266,0.5009990437683188,-0.4403424782727469,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
267,-1.0200090779033077,0.12395270359585853,6,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
268,-0.3355554231510758,-0.4930261397919572,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
269,2.174107977607108,2.3236164061089406,2,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
270,0.4249486376847375,1.9789163921792876,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
271,-0.031353798816750454,-0.04400667601813753,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
272,-0.3355554231510758,-0.643343742842181,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
273,0.8812510741862255,-0.2663413943560891,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
274,0.5770494498519002,-0.06914016591721033,2,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
275,-0.5637066414018197,-0.49350947613617013,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
276,2.554360008025015,0.8638594460800392,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
277,1.1854526985205507,-0.49350947613617013,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
278,-0.031353798816750454,-0.643343742842181,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
279,-1.7044627326555397,-0.0802569018341079,6,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
280,0.4249486376847375,-0.251841304029701,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
281,2.7064608201921776,-0.49350947613617013,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
282,-0.10740420490033178,-0.4914949302534906,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
283,-1.0200090779033077,-0.45967593204126445,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
284,-0.7918578596525637,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
285,-0.031353798816750454,-0.14067394486072518,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
286,0.27284782551757486,-0.47586769957239783,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
287,0.044696607266830876,-0.45967593204126445,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
288,-0.5637066414018197,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
289,0.9573014802698068,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
290,-0.5637066414018197,-0.49350947613617013,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
291,-0.25950501706749446,0.8810990868054263,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
292,-0.7918578596525637,1.117531759631381,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
293,0.5009990437683188,-0.39442552557251775,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
294,-0.4116058292346571,-0.4722426769908008,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
295,-0.4116058292346571,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
296,-0.031353798816750454,-0.1074049376158602,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
297,-0.44963103227644774,-0.5035783388588141,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
298,-2.084714763073446,2.286641175776651,4,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
299,-0.031353798816750454,-0.05367340290239629,1,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
300,1.5657047289384574,4.142088200704293,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
301,-0.5637066414018197,-0.49350947613617013,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
302,-0.031353798816750454,-0.1938409427241484,3,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
303,-0.7918578596525637,-0.643343742842181,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
304,-0.5637066414018197,-0.4045755888009894,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
305,-0.031353798816750454,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
306,-2.166849201643714,2.286641175776651,4,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
307,-0.5637066414018197,1.5004134114084793,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
308,-0.9439586718197264,1.462069372549378,2,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
309,0.044696607266830876,-0.17934085239776024,2,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
310,0.044696607266830876,0.4572943134365073,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
311,-0.4116058292346571,0.9643934056763304,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
312,-0.8679082657361451,4.4292711896726065,5,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
313,-0.25950501706749446,-0.14067394486072518,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
314,-0.10740420490033178,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
315,1.0333518863533881,-0.13584058141859578,3,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
316,-0.25950501706749446,-0.4914949302534906,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
317,-0.4116058292346571,-0.14067394486072518,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
318,1.8699063532727827,-0.37267539008293554,1,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
319,0.1207470133504122,2.5440989795758684,3,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
320,0.8052006681026441,1.9570057890234267,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
321,-0.5637066414018197,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
322,-0.1834546109839131,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
323,0.044696607266830876,-0.4045755888009894,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
324,-0.5637066414018197,-0.08267358355517258,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
325,-0.031353798816750454,0.7012979667582132,11,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
326,0.5009990437683188,1.9789163921792876,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
327,2.402259195857852,-0.5227513249610529,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
328,0.5009990437683188,-0.39200884385145307,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
329,0.1207470133504122,-0.2465246042433587,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
330,-1.0200090779033077,0.47759443989345063,2,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
331,-0.5637066414018197,-0.1938409427241484,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
332,1.2234779015623414,-0.09234031043943136,1,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
333,0.6530998559354815,2.3236164061089406,2,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
334,-1.0200090779033077,-0.29534157500886543,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
335,0.4249486376847375,1.940572353320187,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
336,-0.031353798816750454,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
337,-0.031353798816750454,0.6442642781410864,2,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
338,0.8812510741862255,1.9570057890234267,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
339,1.1854526985205507,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
340,1.1854526985205507,0.04299386594019136,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
341,-2.084714763073446,-0.14067394486072518,3,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
342,-0.4116058292346571,4.44135459827793,6,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
343,-0.10740420490033178,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
344,-0.3355554231510758,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
345,0.5009990437683188,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
346,-0.4116058292346571,-0.39200884385145307,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
347,0.8052006681026441,-0.39200884385145307,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
348,0.4249486376847375,-0.3320751371690487,2,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
349,-2.008664356989865,-0.3359418279227523,3,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
350,0.9573014802698068,-0.47586769957239783,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
351,-0.48765623531823843,-0.46499263182760675,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
352,-0.031353798816750454,0.0333271390559326,1,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
353,-1.0960594839868891,-0.5035783388588141,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
354,-0.3355554231510758,-0.2992082657625689,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
355,-0.031353798816750454,-0.5036595393646418,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
356,-0.10740420490033178,-0.45967593204126445,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
357,-0.5637066414018197,0.4199962144262832,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
358,0.6530998559354815,-0.39200884385145307,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
359,-0.5637066414018197,-0.4910115939092776,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
360,-0.5637066414018197,-0.4910115939092776,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
361,0.8052006681026441,-0.1039403827005419,6,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
362,-0.031353798816750454,-0.1074049376158602,2,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
363,1.1854526985205507,-0.3638941353812749,2,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
364,0.4249486376847375,-0.5070428937741324,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
365,-0.031353798816750454,-0.3436752094301593,2,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
366,0.044696607266830876,-0.5031762030204289,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
367,2.3262087897742707,0.8114986532387632,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
368,0.4249486376847375,-0.5035783388588141,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
369,-0.5637066414018197,-0.49350947613617013,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
370,-0.4116058292346571,0.6964646033160838,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
371,-0.3355554231510758,0.4285358009558374,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
372,-0.8679082657361451,-0.5177574938526448,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
373,-0.7918578596525637,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
374,-0.5637066414018197,1.9789163921792876,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
375,-2.008664356989865,-0.23589120467067404,5,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
376,0.4249486376847375,0.9453016200799194,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
377,-0.5637066414018197,-0.5031762030204289,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
378,-0.1834546109839131,3.4456817291992765,3,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
379,-0.7158074535689825,-0.5657682595960044,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
380,-0.7918578596525637,-0.4930261397919572,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
381,0.9573014802698068,3.7555003258397703,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
382,-2.1607651691570275,-0.33900231365430855,3,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
383,0.19679741943399354,-0.4901261217266795,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
384,0.4249486376847375,0.3619958531207306,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
385,-0.031353798816750454,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
386,-0.8679082657361451,0.7776651091438576,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
387,-2.1607651691570275,0.2633952389012912,8,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
388,0.5009990437683188,-0.39200884385145307,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
389,-0.031353798816750454,-0.4939116119745553,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
390,-0.9439586718197264,-0.4113422976199706,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
391,0.5009990437683188,1.6766707093799227,4,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
392,-0.6397570474854011,-0.49262400395357203,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
393,-0.10740420490033178,-0.4901261217266795,3,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
394,-0.48765623531823843,1.5466532327866422,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
395,-0.4116058292346571,-0.32047506490793826,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
396,-0.5637066414018197,-0.49262400395357203,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
397,0.1207470133504122,-0.4914949302534906,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
398,1.261503104604132,-0.14067394486072518,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
399,-0.48765623531823843,-0.4403424782727469,1,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
400,-0.10740420490033178,-0.39877555267043424,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
401,0.7291502620190629,-0.4901261217266795,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
402,-0.25950501706749446,-0.48770944000561484,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
403,-0.6397570474854011,-0.45339255956649627,2,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
404,-0.10740420490033178,-0.3369085006111781,2,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
405,-0.7158074535689825,-0.47586769957239783,1,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
406,0.3488982316011562,-0.23734121370331285,2,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
407,1.6417551350220387,-0.49350947613617013,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
408,-2.008664356989865,-0.28084148468247727,3,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
409,-0.6397570474854011,-0.4930261397919572,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
410,-0.5637066414018197,-0.15098447575547558,5,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
411,-0.031353798816750454,-0.49069065857672023,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
412,-0.031353798816750454,-0.5107491168615572,1,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
413,0.27284782551757486,1.0966670963243967,2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
414,-0.031353798816750454,-0.643343742842181,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
415,1.1094022924369695,-0.4901261217266795,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
416,0.4249486376847375,-0.48770944000561484,1,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
417,0.3488982316011562,-0.01500649536536123,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
418,-0.8679082657361451,-0.39200884385145307,3,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
419,0.044696607266830876,-0.39200884385145307,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
420,-1.4763115144047956,-0.17644083433248264,3,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
421,-0.031353798816750454,-0.49069065857672023,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
